order_id,date,item_name,Product_category,quantity,Unit_Price,transaction_amount,transaction_type,received_by,time_of_sale,Customer_ID,Delivery_Address
793,8/30/2022,Chicken Sub 6in ,Chicken_Main ,10,8.99,89.9,Cash,O8563,Night,(310) 505-1007,"362 Cedar Ln, Hialeah"
794,10/2/2022,1/2 Chicken,Chicken_Main ,3,13.13,39.39,Online,O8563,Afternoon,(309) 501-1013,
795,1/10/2023,Side Dish Mashed Potatoes Large,Side ,6,5.79,34.74,Cash,E3960,Evening,(307) 506-1006,"902 Elm St, Doral"
796,6/25/2022,Side Dish Fries,Side ,8,3.59,28.72,Online,O8563,Night,(309) 506-1000,
797,11/26/2022,1 Whole Chicken,Chicken_Main ,9,23.99,215.91,Cash,O8563,Night,(310) 501-1004,"316 Birch Blvd, Miami"
798,5/22/2022,Side Dish Yuca Large,Side ,8,5.79,46.32,Card,E3960,Night,(306) 509-1016,
799,1/11/2023,Side Dish Beans Large,Side ,7,5.79,40.53,Online,E3960,Night,(305) 504-1015,"769 Main St,  Dolphin"
800,11/6/2022,Side Dish Plantains Large,Side ,4,5.79,23.16,Cash,E3960,Night,(309) 504-1017,"657 Elm St, Miami Beach"
801,4/28/2022,1 Whole Chicken,Chicken_Main ,1,23.99,23.99,Cash,Z2504,Evening,(310) 502-1022,
802,1/23/2023,Chicken Sub 6in ,Chicken_Main ,8,8.99,71.92,Online,Z2504,Afternoon,(308) 507-1005,
803,8/27/2022,1/2 Chicken,Chicken_Main ,4,13.13,52.52,Card,E3960,Night,(307) 502-1020,"754 Elm St, Miami Beach"
804,10/11/2022,1/2 chicken salad and 2 sodas ,Combo ,5,17.99,89.95,Online,E3960,Night,(308) 505-1011,"597 Willow Way, North Miami"
805,5/8/2022,1 chicken and 4 sodas ,Combo ,8,40.54,324.32,Online,O8563,Afternoon,(306) 505-1016,"823 Pine Rd, Hialeah"
806,5/23/2022,1 Whole Chicken,Chicken_Main ,9,23.99,215.91,Online,E3960,Evening,(310) 504-1006,"811 Cherry Ct, Miami Beach"
807,6/13/2022,Side Dish Mashed Potatoes Large,Side ,7,5.79,40.53,Online,Z2504,Midnight,(307) 506-1017,"708 Main St, Miami"
808,9/21/2022,Chicha,Soda,7,3.6,25.2,Online,E3960,Morning,(305) 510-1005,
809,12/12/2022,1/2 chicken with fries ,Combo ,8,15.99,127.92,Online,O8563,Evening,(308) 502-1012,"403 Cedar Ln, Hialeah"
810,12/27/2022,2 chickens and 4 sides ,Combo ,4,65.49,261.96,Online,E3960,Morning,(307) 507-1021,"315 Main St,  Dolphin"
811,3/2/2023,Side Dish Fries,Side ,9,3.59,32.31,Cash,O8563,Afternoon,(308) 504-1014,"302 Main St, Miami"
812,8/8/2022,1 chicken and 4 sodas ,Combo ,9,40.54,364.86,Cash,Z2504,Afternoon,(309) 510-1007,"450 Willow Way,  Dolphin"
813,10/13/2022,Side Dish Mashed Potatoes Large,Side ,7,5.79,40.53,Online,Z2504,Afternoon,(309) 501-1002,"793 Pine Rd, Doral"
814,10/5/2022,Tres Leches ,Desert,8,4.99,39.92,Cash,O8563,Midnight,(310) 501-1017,
815,4/20/2022,1/2 chicken with fries ,Combo ,5,15.99,79.95,Online,Z2504,Afternoon,(305) 505-1009,"753 Birch Blvd, Doral"
816,1/11/2023,Side Dish Yuca,Side ,4,3.59,14.36,Cash,E3960,Morning,(305) 508-1004,
817,5/21/2022,1/2 Chicken,Chicken_Main ,1,13.13,13.13,Cash,E3960,Evening,(308) 511-1017,"788 Cherry Ct, Doral"
818,2/28/2023,Side Dish Beans Large,Side ,5,5.79,28.95,Cash,O8563,Night,(308) 501-1005,"891 Cedar Ln, Coral Gables"
819,10/12/2022,Side Dish Yuca Large,Side ,6,5.79,34.74,Cash,Z2504,Evening,(310) 504-1020,"599 Elm St,  Dolphin"
820,2/24/2023,Arroz con leche,Desert,2,4.99,9.98,Card,Z2504,Midnight,(307) 501-1003,
821,7/24/2022,Side Dish Mashed Potatoes Large,Side ,2,5.79,11.58,Cash,Z2504,Midnight,(307) 501-1003,
822,6/17/2022,Side Dish Fries Large,Side ,10,5.79,57.9,Online,Z2504,Morning,(305) 510-1004,"282 Main St, Miami Beach"
823,2/13/2023,1 Piece Chicken ,Chicken_Main ,2,10.99,21.98,Online,O8563,Midnight,(308) 506-1011,"836 Main St, Kendall"
824,1/18/2023,Side Dish Yuca Large,Side ,1,5.79,5.79,Online,O8563,Evening,(307) 500-1013,"607 Elm St, Doral"
825,10/30/2022,1 chicken and 4 sodas ,Combo ,10,40.54,405.4,Cash,Z2504,Morning,(307) 506-1000,"192 Willow Way, Kendall"
826,12/2/2022,Side Dish Yuca Large,Side ,4,5.79,23.16,Cash,Z2504,Night,(306) 502-1008,
827,1/6/2023,1 chicken and 4 sodas ,Combo ,2,40.54,81.08,Cash,Z2504,Midnight,(310) 510-1010,"631 Birch Blvd, Coral Gables"
828,8/18/2022,Side Dish Mashed Potatoes Large,Side ,4,5.79,23.16,Cash,O8563,Evening,(310) 501-1004,"316 Birch Blvd, Miami"
829,9/19/2022,Chicken Sub 6in ,Chicken_Main ,9,8.99,80.91,Cash,O8563,Night,(305) 504-1003,"249 Oak Ave, Hialeah"
830,11/28/2022,Side Dish Mashed Potatoes,Side ,2,3.59,7.18,Card,E3960,Night,(310) 510-1017,"237 Maple Dr, Coral Gables"
831,8/1/2022,Side Dish Fries,Side ,1,3.59,3.59,Online,E3960,Morning,(307) 502-1018,"575 Willow Way, Miami"
832,6/6/2022,Side Dish Beand,Side ,6,3.59,21.54,Cash,O8563,Morning,(306) 507-1021,
833,9/1/2022,1/2 Chicken,Chicken_Main ,1,13.13,13.13,Online,E3960,Evening,(308) 511-1017,"788 Cherry Ct, Doral"
834,5/25/2022,1 Whole Chicken,Chicken_Main ,2,23.99,47.98,Cash,O8563,Evening,(306) 511-1010,
835,9/27/2022,1 chichen and 2 sides,Combo ,2,45.59,91.18,Online,O8563,Afternoon,(309) 509-1007,"242 Cedar Ln, Homestead"
836,8/31/2022,Chicken Sub 6in ,Chicken_Main ,3,8.99,26.97,Cash,Z2504,Midnight,(305) 501-1003,"101 Oak Ave, Hialeah"
837,5/19/2022,Side Dish Yuca,Side ,6,3.59,21.54,Cash,O8563,Midnight,(309) 504-1005,
838,7/31/2022,Side Dish Beand,Side ,6,3.59,21.54,Online,O8563,Morning,(309) 503-1013,"191 Main St, Coral Gables"
839,5/8/2022,2 chickens and 4 sides ,Combo ,9,65.49,589.41,Cash,O8563,Afternoon,(307) 502-1014,"648 Cedar Ln, Doral"
840,2/18/2023,Chicken Sub 12in,Chicken_Main ,2,12.99,25.98,Card,O8563,Midnight,(308) 510-1022,"993 Birch Blvd, Miami"
841,2/3/2023,1/2 Chicken,Chicken_Main ,6,13.13,78.78,Cash,Z2504,Night,(305) 509-1015,"941 Maple Dr, Hialeah"
842,5/25/2022,Side Dish Mashed Potatoes,Side ,2,3.59,7.18,Cash,E3960,Evening,(310) 503-1004,"858 Cedar Ln, North Miami"
843,7/4/2022,1 Whole Chicken,Chicken_Main ,2,23.99,47.98,Cash,O8563,Morning,(307) 500-1014,
844,5/4/2022,Side dish Salad,Side ,9,15.45,139.05,Cash,Z2504,Morning,(305) 508-1020,
845,7/1/2022,2 Whole Chickents,Chicken_Main ,6,40.79,244.74,Online,O8563,Evening,(305) 509-1020,"874 Cedar Ln, Coral Gables"
846,4/20/2022,Tres Leches ,Desert,5,4.99,24.95,Online,Z2504,Afternoon,(307) 508-1017,"567 Cherry Ct, Homestead"
847,8/14/2022,Arroz con leche,Desert,1,4.99,4.99,Online,O8563,Midnight,(310) 501-1019,"130 Elm St, Coral Gables"
848,11/10/2022,1 chichen and 2 sides,Combo ,7,45.59,319.13,Cash,E3960,Night,(306) 501-1021,
849,11/3/2022,Side Dish Plantains Large,Side ,9,5.79,52.11,Cash,Z2504,Night,(308) 504-1014,"302 Main St, Miami"
850,8/20/2022,Side Dish Plantains Large,Side ,8,5.79,46.32,Online,Z2504,Afternoon,(308) 511-1017,"788 Cherry Ct, Doral"
851,1/28/2023,Alfajor,Desert,1,3.45,3.45,Online,Z2504,Night,(309) 511-1001,
852,5/5/2022,Side Dish Yuca,Side ,2,3.59,7.18,Online,E3960,Night,(309) 510-1002,
853,2/17/2023,Arroz con leche,Desert,6,4.99,29.94,Online,Z2504,Midnight,(309) 511-1018,"336 Pine Rd, North Miami"
854,10/14/2022,1 chicken and 4 sodas ,Combo ,2,40.54,81.08,Online,Z2504,Night,(305) 502-1018,"513 Pine Rd, Doral"
855,10/23/2022,Side Dish Plantains Large,Side ,3,5.79,17.37,Online,O8563,Evening,(305) 506-1005,"186 Birch Blvd,  Dolphin"
856,5/4/2022,2 Whole Chickents,Chicken_Main ,2,40.79,81.58,Cash,O8563,Night,(305) 510-1003,"492 Cedar Ln, Hialeah"
857,11/8/2022,Side Dish Beand,Side ,9,3.59,32.31,Online,E3960,Evening,(308) 511-1005,"767 Pine Rd, Doral"
858,11/22/2022,Side dish Salad,Side ,3,15.45,46.35,Cash,O8563,Evening,(310) 508-1000,"440 Pine Rd, Hialeah"
859,10/8/2022,Alfajor,Desert,8,3.45,27.6,Cash,Z2504,Midnight,(308) 510-1018,"171 Maple Dr, Doral"
860,7/16/2022,Side Dish Yuca,Side ,5,3.59,17.95,Cash,O8563,Night,(310) 507-1018,"359 Elm St, Kendall"
861,1/24/2023,Side Dish Beand,Side ,2,3.59,7.18,Cash,E3960,Night,(308) 501-1020,"137 Cedar Ln, Hialeah"
862,3/10/2023,1 Piece Chicken ,Chicken_Main ,1,10.99,10.99,Online,Z2504,Night,(307) 501-1006,"311 Birch Blvd, Coral Gables"
863,9/8/2022,Side Dish Beand,Side ,4,3.59,14.36,Online,O8563,Night,(306) 505-1010,"180 Oak Ave, North Miami"
864,8/20/2022,Alfajor,Desert,1,3.45,3.45,Online,Z2504,Morning,(308) 502-1012,"403 Cedar Ln, Hialeah"
865,1/23/2023,Water ,Soda,5,1.5,7.5,Cash,O8563,Night,(305) 504-1004,"442 Maple Dr, Homestead"
866,8/13/2022,1/2 Chicken,Chicken_Main ,8,13.13,105.04,Online,O8563,Midnight,(310) 507-1011,
867,1/26/2023,Soda ,Soda,8,1.8,14.4,Cash,Z2504,Midnight,(306) 510-1000,"284 Main St,  Dolphin"
868,8/17/2022,1/2 Chicken,Chicken_Main ,1,13.13,13.13,Cash,O8563,Evening,(306) 509-1011,"798 Pine Rd,  Dolphin"
869,6/26/2022,Side Dish Yuca Large,Side ,6,5.79,34.74,Online,E3960,Midnight,(307) 501-1007,
870,10/31/2022,1 chicken and 4 sodas ,Combo ,1,40.54,40.54,Online,E3960,Afternoon,(310) 508-1001,"401 Main St, Miami"
871,12/7/2022,2 Whole Chickents,Chicken_Main ,7,40.79,285.53,Card,O8563,Evening,(306) 511-1021,"682 Cherry Ct, Doral"
872,7/14/2022,1 chichen and 2 sides,Combo ,9,45.59,410.31,Cash,Z2504,Afternoon,(306) 506-1011,"813 Cherry Ct, Miami Beach"
873,5/9/2022,1 chicken and 4 sodas ,Combo ,1,40.54,40.54,Online,O8563,Night,(305) 503-1007,"231 Birch Blvd, North Miami"
874,5/9/2022,Side Dish Yuca Large,Side ,2,5.79,11.58,Cash,Z2504,Midnight,(306) 501-1004,
875,8/5/2022,2 Whole Chickents,Chicken_Main ,2,40.79,81.58,Cash,Z2504,Evening,(305) 502-1009,"123 Birch Blvd, Hialeah"
876,6/10/2022,1 chicken and 4 sodas ,Combo ,7,40.54,283.78,Online,Z2504,Evening,(310) 506-1007,"364 Pine Rd, Homestead"
877,10/27/2022,Side Dish Fries Large,Side ,6,5.79,34.74,Cash,O8563,Afternoon,(308) 507-1001,"478 Main St, Coral Gables"
878,8/12/2022,Side Dish Yuca Large,Side ,1,5.79,5.79,Online,E3960,Evening,(305) 503-1008,"321 Main St, Kendall"
879,11/6/2022,Side Dish Plantains Large,Side ,1,5.79,5.79,Cash,E3960,Evening,(305) 511-1003,"637 Cherry Ct, Homestead"
880,6/25/2022,Water ,Soda,9,1.5,13.5,Cash,O8563,Morning,(305) 504-1014,"768 Birch Blvd, Hialeah"
881,5/25/2022,Tres Leches ,Desert,9,4.99,44.91,Cash,E3960,Midnight,(310) 509-1020,"433 Cedar Ln,  Dolphin"
882,4/23/2022,Side Dish Beans Large,Side ,3,5.79,17.37,Online,Z2504,Morning,(308) 508-1008,"553 Cedar Ln, Doral"
883,8/24/2022,Alfajor,Desert,7,3.45,24.15,Online,E3960,Midnight,(310) 501-1005,"481 Elm St, Hialeah"
884,3/1/2023,1 chichen and 2 sides,Combo ,9,45.59,410.31,Online,Z2504,Night,(308) 507-1012,
885,10/16/2022,Arroz con leche,Desert,9,4.99,44.91,Cash,Z2504,Evening,(310) 503-1011,"642 Elm St,  Dolphin"
886,7/21/2022,1/2 chicken with fries ,Combo ,8,15.99,127.92,Cash,Z2504,Night,(307) 506-1005,
887,10/24/2022,1 chicken and 4 sodas ,Combo ,1,40.54,40.54,Cash,O8563,Morning,(308) 511-1011,
888,9/5/2022,Alfajor,Desert,1,3.45,3.45,Cash,Z2504,Evening,(310) 502-1016,"654 Main St,  Dolphin"
889,4/12/2022,1 Whole Chicken,Chicken_Main ,5,23.99,119.95,Online,Z2504,Midnight,(307) 501-1020,
890,3/3/2023,Side Dish Mashed Potatoes Large,Side ,2,5.79,11.58,Cash,O8563,Morning,(309) 509-1014,"442 Maple Dr, Coral Gables"
891,12/27/2022,Chicha,Soda,5,3.6,18,Cash,Z2504,Midnight,(309) 502-1007,"694 Cedar Ln, Doral"
892,7/14/2022,1/2 Chicken,Chicken_Main ,3,13.13,39.39,Online,E3960,Evening,(310) 505-1022,
893,7/13/2022,1/2 chicken salad and 2 sodas ,Combo ,2,17.99,35.98,Cash,O8563,Afternoon,(306) 511-1019,
894,3/19/2023,Side Dish Plantains,Side ,4,3.59,14.36,Cash,O8563,Morning,(305) 500-1001,"390 Maple Dr, Miami"
895,1/3/2023,Chicken Sub 12in,Chicken_Main ,8,12.99,103.92,Cash,Z2504,Afternoon,(307) 507-1003,
896,10/30/2022,2 Whole Chickents,Chicken_Main ,5,40.79,203.95,Cash,E3960,Night,(309) 511-1012,
897,8/22/2022,Tres Leches ,Desert,5,4.99,24.95,Online,E3960,Morning,(305) 510-1002,"729 Oak Ave, Miami"
898,3/2/2023,Side Dish Yuca,Side ,9,3.59,32.31,Cash,O8563,Afternoon,(306) 509-1016,
899,1/24/2023,Side Dish Plantains Large,Side ,8,5.79,46.32,Cash,Z2504,Midnight,(309) 511-1011,"874 Maple Dr, Miami Beach"
900,12/7/2022,Tres Leches ,Desert,4,4.99,19.96,Online,O8563,Afternoon,(307) 502-1001,"593 Birch Blvd, Coral Gables"
901,12/24/2022,Chicken Sub 6in ,Chicken_Main ,1,8.99,8.99,Online,E3960,Morning,(305) 507-1008,
902,11/23/2022,Tres Leches ,Desert,5,4.99,24.95,Online,Z2504,Afternoon,(305) 508-1020,
903,1/1/2023,2 chickens and 4 sides ,Combo ,7,65.49,458.43,Online,Z2504,Night,(305) 500-1008,"359 Elm St, Coral Gables"
904,3/12/2023,1/2 chicken with fries ,Combo ,4,15.99,63.96,Cash,Z2504,Midnight,(310) 502-1016,"654 Main St,  Dolphin"
905,12/13/2022,Side Dish Plantains Large,Side ,9,5.79,52.11,Cash,O8563,Midnight,(308) 508-1002,"781 Cherry Ct, Hialeah"
906,4/4/2022,1 Whole Chicken,Chicken_Main ,6,23.99,143.94,Cash,E3960,Afternoon,(310) 502-1018,"291 Elm St, Kendall"
907,10/19/2022,Water ,Soda,2,1.5,3,Card,O8563,Midnight,(309) 507-1009,"165 Willow Way, Hialeah"
908,3/6/2023,Water ,Soda,9,1.5,13.5,Cash,Z2504,Night,(309) 506-1015,"977 Main St, Coral Gables"
909,2/21/2023,Chicha,Soda,8,3.6,28.8,Online,Z2504,Morning,(308) 509-1006,"131 Elm St, Homestead"
910,10/9/2022,1 Piece Chicken ,Chicken_Main ,8,10.99,87.92,Cash,O8563,Afternoon,(306) 506-1015,"456 Pine Rd,  Dolphin"
911,4/9/2022,Side Dish Mashed Potatoes,Side ,5,3.59,17.95,Cash,Z2504,Evening,(309) 502-1022,"660 Elm St, Hialeah"
912,9/17/2022,Side Dish Yuca,Side ,6,3.59,21.54,Cash,O8563,Evening,(305) 508-1010,
913,2/15/2023,Side Dish Fries,Side ,7,3.59,25.13,Online,O8563,Evening,(306) 507-1010,
914,3/1/2023,Alfajor,Desert,7,3.45,24.15,Cash,O8563,Night,(308) 511-1014,
915,10/7/2022,Alfajor,Desert,1,3.45,3.45,Online,O8563,Afternoon,(310) 505-1006,"164 Birch Blvd, Coral Gables"
916,11/17/2022,Alfajor,Desert,5,3.45,17.25,Card,Z2504,Afternoon,(305) 511-1001,
917,5/15/2022,Tres Leches ,Desert,2,4.99,9.98,Online,E3960,Evening,(306) 502-1000,
918,11/12/2022,2 chickens and 4 sides ,Combo ,3,65.49,196.47,Cash,O8563,Evening,(310) 504-1017,"133 Pine Rd,  Dolphin"
919,1/3/2023,1/2 Chicken,Chicken_Main ,1,13.13,13.13,Online,E3960,Evening,(305) 501-1018,"860 Pine Rd, Doral"
920,7/12/2022,2 chickens and 4 sides ,Combo ,7,65.49,458.43,Online,O8563,Evening,(308) 502-1009,"284 Cedar Ln, Coral Gables"
921,9/21/2022,2 Whole Chickents,Chicken_Main ,4,40.79,163.16,Cash,Z2504,Midnight,(309) 509-1018,"143 Main St,  Dolphin"
922,6/13/2022,Soda ,Soda,9,1.8,16.2,Online,Z2504,Evening,(310) 501-1016,"443 Cherry Ct, Doral"
923,5/30/2022,Side Dish Yuca,Side ,7,3.59,25.13,Online,O8563,Morning,(308) 508-1001,"226 Birch Blvd, Hialeah"
924,12/17/2022,Side Dish Plantains Large,Side ,8,5.79,46.32,Cash,O8563,Afternoon,(305) 503-1005,"699 Oak Ave, Miami"
925,4/10/2022,1 chicken and 4 sodas ,Combo ,2,40.54,81.08,Online,E3960,Afternoon,(308) 511-1014,
926,2/27/2023,Side Dish Yuca Large,Side ,9,5.79,52.11,Cash,O8563,Afternoon,(306) 506-1000,"303 Pine Rd, Doral"
927,12/2/2022,Side Dish Beans Large,Side ,4,5.79,23.16,Card,E3960,Evening,(306) 500-1001,"925 Cedar Ln, Hialeah"
928,4/7/2022,Side Dish Beand,Side ,7,3.59,25.13,Online,E3960,Evening,(308) 509-1001,"524 Cherry Ct, Coral Gables"
929,6/6/2022,Side Dish Plantains,Side ,6,3.59,21.54,Online,O8563,Night,(310) 503-1011,"642 Elm St,  Dolphin"
930,11/27/2022,Alfajor,Desert,8,3.45,27.6,Online,O8563,Night,(307) 504-1015,"933 Cedar Ln, Doral"
931,6/26/2022,Side Dish Mashed Potatoes,Side ,4,3.59,14.36,Cash,E3960,Afternoon,(307) 508-1004,"657 Willow Way, Kendall"
932,10/18/2022,Side Dish Beans Large,Side ,7,5.79,40.53,Online,Z2504,Afternoon,(310) 503-1000,"617 Maple Dr, North Miami"
933,1/21/2023,Arroz con leche,Desert,9,4.99,44.91,Online,Z2504,Afternoon,(308) 508-1016,"671 Cherry Ct, Doral"
934,9/19/2022,Side Dish Plantains Large,Side ,8,5.79,46.32,Cash,Z2504,Afternoon,(306) 507-1013,"936 Main St, Miami Beach"
935,2/17/2023,1/2 chicken salad and 2 sodas ,Combo ,8,17.99,143.92,Cash,Z2504,Midnight,(305) 507-1006,
936,8/10/2022,Side Dish Plantains Large,Side ,6,5.79,34.74,Card,E3960,Midnight,(305) 503-1005,"699 Oak Ave, Miami"
937,6/22/2022,Side Dish Fries,Side ,3,3.59,10.77,Cash,Z2504,Night,(308) 504-1010,"244 Cherry Ct,  Dolphin"
938,8/10/2022,Side Dish Fries,Side ,4,3.59,14.36,Cash,O8563,Evening,(308) 501-1015,"430 Maple Dr, Miami Beach"
939,2/19/2023,Side Dish Beans Large,Side ,2,5.79,11.58,Online,Z2504,Midnight,(310) 506-1012,"104 Main St, Coral Gables"
940,2/7/2023,Side Dish Fries Large,Side ,1,5.79,5.79,Online,E3960,Midnight,(309) 503-1017,"795 Pine Rd, Hialeah"
941,2/10/2023,Chicha,Soda,3,3.6,10.8,Online,E3960,Morning,(307) 505-1013,
942,7/20/2022,1/2 chicken with fries ,Combo ,3,15.99,47.97,Cash,E3960,Night,(308) 505-1011,"597 Willow Way, North Miami"
943,6/30/2022,Tres Leches ,Desert,1,4.99,4.99,Cash,E3960,Night,(310) 508-1015,"639 Willow Way,  Dolphin"
944,5/12/2022,Chicken Sub 6in ,Chicken_Main ,8,8.99,71.92,Cash,E3960,Midnight,(306) 510-1012,"551 Oak Ave, Miami Beach"
945,5/15/2022,Side Dish Mashed Potatoes Large,Side ,7,5.79,40.53,Online,E3960,Afternoon,(305) 505-1017,"126 Elm St, North Miami"
946,2/21/2023,Side Dish Plantains Large,Side ,1,5.79,5.79,Cash,Z2504,Midnight,(305) 505-1012,"825 Cherry Ct, Hialeah"
947,8/16/2022,Soda ,Soda,4,1.8,7.2,Online,Z2504,Night,(308) 500-1013,"509 Pine Rd, Homestead"
948,1/16/2023,2 chickens and 4 sides ,Combo ,8,65.49,523.92,Online,E3960,Evening,(307) 503-1020,"726 Cherry Ct, Kendall"
949,1/7/2023,Chicken Sub 12in,Chicken_Main ,6,12.99,77.94,Cash,Z2504,Evening,(308) 510-1011,"124 Birch Blvd, Miami"
950,9/25/2022,Side Dish Beand,Side ,5,3.59,17.95,Online,E3960,Evening,(310) 503-1019,
951,11/11/2022,Side Dish Yuca,Side ,10,3.59,35.9,Cash,Z2504,Afternoon,(306) 506-1021,"414 Oak Ave, Doral"
952,9/24/2022,Chicha,Soda,3,3.6,10.8,Cash,O8563,Evening,(305) 510-1003,"492 Cedar Ln, Hialeah"
953,11/10/2022,Side Dish Mashed Potatoes,Side ,6,3.59,21.54,Online,E3960,Afternoon,(310) 507-1012,"551 Cherry Ct, Hialeah"
954,1/31/2023,Tres Leches ,Desert,6,4.99,29.94,Cash,Z2504,Midnight,(310) 510-1017,"237 Maple Dr, Coral Gables"
955,1/27/2023,Soda ,Soda,1,1.8,1.8,Online,Z2504,Afternoon,(309) 510-1001,"614 Elm St, Coral Gables"
956,4/30/2022,1/2 chicken with fries ,Combo ,6,15.99,95.94,Online,E3960,Morning,(310) 502-1012,"865 Willow Way, Homestead"
957,2/8/2023,2 chickens and 4 sides ,Combo ,3,65.49,196.47,Online,O8563,Midnight,(308) 506-1017,"577 Oak Ave, Coral Gables"
958,5/22/2022,Soda ,Soda,4,1.8,7.2,Online,E3960,Night,(305) 508-1006,"775 Elm St, North Miami"
959,11/28/2022,1 Piece Chicken ,Chicken_Main ,9,10.99,98.91,Online,Z2504,Midnight,(306) 509-1013,"734 Cherry Ct, Homestead"
960,8/12/2022,Chicha,Soda,1,3.6,3.6,Online,O8563,Evening,(305) 511-1009,"433 Pine Rd,  Dolphin"
961,3/14/2023,Chicha,Soda,2,3.6,7.2,Cash,E3960,Night,(309) 507-1008,"743 Maple Dr, North Miami"
962,5/18/2022,Arroz con leche,Desert,8,4.99,39.92,Online,E3960,Afternoon,(306) 501-1004,
963,10/5/2022,2 Whole Chickents,Chicken_Main ,1,40.79,40.79,Cash,Z2504,Morning,(307) 506-1021,"812 Cherry Ct, Miami Beach"
964,5/7/2022,1 Piece Chicken ,Chicken_Main ,4,10.99,43.96,Cash,Z2504,Evening,(310) 504-1001,"658 Pine Rd, Coral Gables"
965,10/8/2022,Side Dish Fries,Side ,8,3.59,28.72,Online,O8563,Night,(306) 502-1022,
966,3/19/2023,1 Piece Chicken ,Chicken_Main ,5,10.99,54.95,Online,O8563,Morning,(306) 511-1004,"278 Cedar Ln,  Dolphin"
967,6/29/2022,1/2 chicken salad and 2 sodas ,Combo ,6,17.99,107.94,Cash,E3960,Afternoon,(306) 509-1020,"552 Maple Dr, Hialeah"
968,8/9/2022,Side dish Salad,Side ,1,15.45,15.45,Cash,O8563,Morning,(305) 510-1016,"514 Cherry Ct,  Dolphin"
969,11/6/2022,Chicken Sub 12in,Chicken_Main ,5,12.99,64.95,Cash,Z2504,Morning,(307) 508-1012,"193 Cherry Ct, Coral Gables"
970,11/21/2022,Side Dish Mashed Potatoes Large,Side ,1,5.79,5.79,Online,Z2504,Afternoon,(307) 503-1017,"302 Pine Rd, Homestead"
971,10/2/2022,2 Whole Chickents,Chicken_Main ,3,40.79,122.37,Cash,O8563,Morning,(310) 507-1017,"630 Willow Way,  Dolphin"
972,3/11/2023,Chicken Sub 12in,Chicken_Main ,4,12.99,51.96,Cash,E3960,Afternoon,(307) 509-1003,"573 Willow Way, Homestead"
973,6/7/2022,1 Piece Chicken ,Chicken_Main ,1,10.99,10.99,Card,E3960,Morning,(309) 502-1004,"665 Elm St, Miami"
974,1/28/2023,Side Dish Yuca Large,Side ,8,5.79,46.32,Online,Z2504,Afternoon,(307) 501-1021,"960 Oak Ave, Coral Gables"
975,1/15/2023,1/2 chicken with fries ,Combo ,3,15.99,47.97,Cash,O8563,Midnight,(307) 501-1008,
976,4/17/2022,Alfajor,Desert,1,3.45,3.45,Card,O8563,Morning,(308) 503-1005,"504 Willow Way, Kendall"
977,1/5/2023,Side Dish Yuca Large,Side ,2,5.79,11.58,Cash,E3960,Evening,(305) 506-1021,"176 Oak Ave, Kendall"
978,10/8/2022,Side Dish Plantains,Side ,1,3.59,3.59,Online,E3960,Night,(307) 501-1010,"105 Cherry Ct, Hialeah"
979,5/21/2022,Alfajor,Desert,3,3.45,10.35,Cash,Z2504,Midnight,(306) 506-1010,"903 Maple Dr, North Miami"
980,6/20/2022,1 Whole Chicken,Chicken_Main ,4,23.99,95.96,Online,Z2504,Morning,(310) 511-1006,"647 Maple Dr, North Miami"
981,1/22/2023,Side Dish Fries,Side ,3,3.59,10.77,Online,Z2504,Midnight,(309) 507-1001,"468 Elm St, Homestead"
982,3/30/2023,Side Dish Plantains,Side ,8,3.59,28.72,Cash,Z2504,Night,(310) 503-1005,
983,3/17/2023,Side Dish Yuca Large,Side ,4,5.79,23.16,Card,O8563,Night,(310) 511-1002,"547 Cherry Ct, Miami Beach"
984,1/7/2023,Arroz con leche,Desert,3,4.99,14.97,Cash,E3960,Afternoon,(307) 504-1010,"472 Cedar Ln, Coral Gables"
985,6/14/2022,1 chichen and 2 sides,Combo ,4,45.59,182.36,Cash,Z2504,Afternoon,(306) 510-1000,"284 Main St,  Dolphin"
986,4/30/2022,Side Dish Plantains,Side ,6,3.59,21.54,Online,Z2504,Night,(310) 503-1022,
987,1/4/2023,Arroz con leche,Desert,1,4.99,4.99,Cash,Z2504,Evening,(310) 504-1012,"703 Willow Way, Hialeah"
988,1/3/2023,1/2 chicken salad and 2 sodas ,Combo ,10,17.99,179.9,,Z2504,Night,(305) 509-1005,"918 Cedar Ln,  Dolphin"
989,10/11/2022,1 chichen and 2 sides,Combo ,7,45.59,319.13,Cash,Z2504,Afternoon,(306) 508-1011,"638 Cherry Ct, Miami Beach"
990,11/24/2022,1 chicken and 4 sodas ,Combo ,10,40.54,405.4,Online,Z2504,Morning,(309) 507-1005,"541 Main St, Miami"
991,1/18/2023,1/2 chicken with fries ,Combo ,1,15.99,15.99,Cash,Z2504,Night,(310) 507-1015,"310 Maple Dr, Hialeah"
992,10/21/2022,1 chichen and 2 sides,Combo ,7,45.59,319.13,Cash,O8563,Morning,(305) 500-1008,"359 Elm St, Coral Gables"
993,7/17/2022,Side Dish Beans Large,Side ,8,5.79,46.32,Online,O8563,Night,(310) 505-1016,"931 Willow Way, North Miami"
994,11/1/2022,Side Dish Yuca Large,Side ,8,5.79,46.32,Online,O8563,Evening,(309) 501-1013,
995,6/18/2022,Side Dish Mashed Potatoes Large,Side ,5,5.79,28.95,Online,E3960,Night,(310) 507-1011,
